# This file contains frame element data, the format is:
# sprite x y flipped next
385 -6 -16 n 9041
325 -7 -26 n 9042
50 -6 -32 n 9043
714 -8 0 n 0
386 -6 -16 n 9045
326 -7 -25 n 9046
50 -6 -31 n 9047
714 -8 0 n 9048
714 -3 -1 n 0
387 -6 -16 n 9050
327 -7 -26 n 9051
50 -6 -32 n 9052
714 -5 0 n 0
388 -6 -16 n 9054
328 -7 -25 n 9055
50 -6 -31 n 9056
714 -7 0 n 9057
714 -4 -1 n 9058
714 -2 -2 n 0
381 -7 -17 n 9060
321 -8 -26 n 9061
49 -7 -32 n 9062
714 -5 0 n 0
382 -6 -18 n 9064
322 -7 -27 n 9065
49 -7 -33 n 9066
714 -4 -1 n 0
383 -6 -17 n 9068
323 -7 -26 n 9069
49 -7 -32 n 9070
714 -5 0 n 0
384 -7 -17 n 9072
324 -8 -27 n 9073
49 -7 -33 n 9074
714 -6 -1 n 0
385 -8 -16 f 9076
325 -7 -26 f 9077
50 -8 -32 f 9078
714 -4 0 n 0
386 -8 -16 f 9080
326 -7 -25 f 9081
50 -8 -31 f 9082
714 -9 -1 n 9083
714 -2 0 n 0
387 -8 -16 f 9085
327 -7 -26 f 9086
50 -8 -32 f 9087
714 -5 0 n 0
388 -8 -16 f 9089
328 -7 -25 f 9090
50 -8 -31 f 9091
714 -3 0 n 9092
714 -6 -1 n 9093
714 -8 -2 n 0
389 -7 -15 f 9095
329 -6 -25 f 9096
51 -7 -32 f 9097
714 -4 0 n 0
390 -7 -15 f 9099
330 -6 -24 f 9100
51 -7 -31 f 9101
714 -9 0 n 9102
714 -1 0 n 0
391 -8 -15 f 9104
331 -7 -25 f 9105
51 -7 -32 f 9106
714 -5 0 n 0
392 -7 -16 f 9108
332 -7 -24 f 9109
51 -7 -31 f 9110
714 -1 0 n 9111
714 -9 0 n 0
393 -5 -16 f 9113
52 -6 -31 f 9114
714 -4 0 n 9115
553 -8 -24 f 0
397 -6 -15 n 9117
53 -6 -32 n 9118
714 -4 0 n 9119
558 -5 -25 n 0
393 -7 -16 n 9121
52 -7 -31 n 9122
714 -5 0 n 9123
553 -4 -24 n 0
389 -6 -15 n 9125
51 -7 -31 n 9126
714 -5 0 n 9127
551 -3 -24 n 0
385 -6 -16 n 9129
50 -6 -32 n 9130
714 -8 0 n 9131
546 -6 -25 n 0
381 -7 -17 n 9133
49 -7 -32 n 9134
714 -5 0 n 9135
545 -8 -26 n 0
385 -8 -16 f 9137
50 -8 -32 f 9138
714 -4 0 n 9139
546 -8 -25 f 0
389 -7 -15 f 9141
51 -6 -31 f 9142
714 -4 0 n 9143
551 -10 -24 f 0
393 -5 -16 f 9145
52 -6 -32 f 9146
714 -4 0 n 9147
553 -8 -25 f 0
394 -6 -16 f 9149
52 -6 -31 f 9150
714 -6 0 n 9151
714 -4 -1 n 9152
714 -3 -2 n 9153
553 -8 -24 f 0
395 -5 -16 f 9155
52 -6 -32 f 9156
714 -3 0 n 9157
714 -5 -1 n 9158
553 -8 -25 f 0
396 -5 -15 f 9160
52 -6 -31 f 9161
714 -8 -1 n 9162
714 -3 -2 n 9163
714 1 -3 n 9164
553 -8 -24 f 0
397 -7 -15 n 9166
53 -7 -32 n 9167
714 -5 0 n 9168
558 -6 -25 n 0
398 -7 -16 n 9170
53 -7 -33 n 9171
714 -6 0 n 9172
558 -6 -26 n 0
399 -6 -15 n 9174
53 -7 -32 n 9175
714 -5 0 n 9176
558 -6 -25 n 0
400 -6 -16 n 9178
53 -7 -33 n 9179
714 -4 -1 n 9180
558 -6 -26 n 0
393 -8 -16 n 9182
52 -8 -32 n 9183
714 -6 0 n 9184
553 -5 -25 n 0
394 -7 -16 n 9186
52 -8 -31 n 9187
714 -3 0 n 9188
714 -6 -1 n 9189
553 -5 -24 n 0
395 -8 -16 n 9191
52 -8 -32 n 9192
714 -6 0 n 9193
714 -4 -1 n 9194
553 -5 -25 n 0
396 -8 -15 n 9196
52 -8 -31 n 9197
714 -2 -1 n 9198
714 -5 -2 n 9199
714 -9 -3 n 9200
553 -5 -24 n 0
389 -7 -15 n 9202
51 -8 -31 n 9203
714 -6 0 n 9204
551 -4 -24 n 0
390 -7 -15 n 9206
51 -8 -30 n 9207
714 -9 0 n 9208
714 -2 0 n 9209
551 -4 -23 n 0
391 -7 -15 n 9211
51 -8 -31 n 9212
714 -6 0 n 9213
551 -4 -24 n 0
392 -7 -16 n 9215
51 -8 -30 n 9216
714 -9 0 n 9217
714 -1 0 n 9218
551 -4 -23 n 0
385 -6 -16 n 9220
50 -6 -32 n 9221
714 -8 0 n 9222
546 -6 -25 n 0
386 -6 -16 n 9224
50 -6 -31 n 9225
714 -8 0 n 9226
714 -3 -1 n 9227
546 -6 -24 n 0
387 -6 -16 n 9229
50 -6 -32 n 9230
714 -5 0 n 9231
546 -6 -25 n 0
388 -6 -16 n 9233
50 -6 -31 n 9234
714 -7 0 n 9235
714 -4 -1 n 9236
714 -2 -2 n 9237
546 -6 -24 n 0
381 -7 -17 n 9239
49 -7 -32 n 9240
714 -5 0 n 9241
545 -8 -26 n 0
382 -6 -18 n 9243
49 -7 -33 n 9244
714 -4 -1 n 9245
545 -8 -27 n 0
383 -6 -17 n 9247
49 -7 -32 n 9248
714 -5 0 n 9249
545 -8 -26 n 0
384 -7 -17 n 9251
49 -7 -33 n 9252
714 -6 -1 n 9253
545 -8 -27 n 0
385 -8 -16 f 9255
50 -8 -32 f 9256
714 -4 0 n 9257
546 -8 -25 f 0
386 -8 -16 f 9259
50 -8 -31 f 9260
714 -9 -1 n 9261
714 -2 0 n 9262
546 -8 -24 f 0
387 -8 -16 f 9264
50 -8 -32 f 9265
714 -5 0 n 9266
546 -8 -25 f 0
388 -8 -16 f 9268
50 -8 -31 f 9269
714 -3 0 n 9270
714 -6 -1 n 9271
714 -8 -2 n 9272
546 -8 -24 f 0
389 -7 -15 f 9274
51 -6 -31 f 9275
714 -4 0 n 9276
551 -10 -24 f 0
390 -7 -15 f 9278
51 -6 -30 f 9279
714 -9 0 n 9280
714 -1 0 n 9281
551 -10 -23 f 0
391 -7 -15 f 9283
51 -6 -31 f 9284
714 -4 0 n 9285
551 -10 -24 f 0
392 -7 -16 f 9287
51 -6 -30 f 9288
714 -1 0 n 9289
714 -9 0 n 9290
551 -10 -23 f 0
393 -5 -16 f 9292
52 -6 -31 f 9293
714 -4 0 n 9294
553 -8 -24 f 0
393 -5 -16 f 9296
52 -5 -31 f 9297
714 -4 0 n 9298
553 -7 -24 f 9299
724 -15 -18 f 0
397 -6 -15 n 9301
53 -6 -32 n 9302
714 -4 0 n 9303
558 -6 -25 n 0
397 -6 -15 n 9305
53 -6 -31 n 9306
714 -4 0 n 9307
558 -6 -24 n 9308
725 -7 -21 n 0
393 -7 -16 n 9310
52 -7 -31 n 9311
714 -5 0 n 9312
553 -4 -24 n 0
393 -7 -16 n 9314
52 -8 -31 n 9315
714 -5 0 n 9316
553 -5 -24 n 9317
724 3 -18 n 0
389 -6 -15 n 9319
51 -7 -31 n 9320
714 -5 0 n 9321
551 -3 -24 n 0
389 -6 -15 n 9323
51 -8 -31 n 9324
714 -5 0 n 9325
551 -4 -24 n 9326
723 7 -23 n 0
385 -6 -16 n 9328
50 -6 -32 n 9329
714 -8 0 n 9330
546 -6 -25 n 0
385 -6 -16 n 9332
50 -7 -32 n 9333
714 -8 0 n 9334
546 -7 -25 n 9335
722 3 -24 n 0
381 -7 -17 n 9337
49 -7 -32 n 9338
714 -5 0 n 9339
545 -8 -26 n 0
381 -7 -17 n 9341
714 -5 0 n 9342
725 -11 -29 n 9343
545 -8 -25 n 9344
49 -7 -31 n 0
385 -8 -16 f 9346
50 -8 -32 f 9347
714 -4 0 n 9348
546 -8 -25 f 0
385 -8 -16 f 9350
50 -7 -32 f 9351
714 -4 0 n 9352
546 -7 -25 f 9353
722 -17 -24 f 0
389 -7 -15 f 9355
51 -6 -31 f 9356
714 -4 0 n 9357
551 -10 -24 f 0
389 -7 -15 f 9359
51 -5 -31 f 9360
714 -4 0 n 9361
551 -9 -24 f 9362
723 -20 -23 f 0
393 -5 -16 f 9364
52 -6 -32 f 9365
714 -4 0 n 9366
553 -8 -25 f 0
394 -6 -16 f 9368
52 -6 -31 f 9369
714 -6 0 n 9370
714 -4 -1 n 9371
714 -3 -2 n 9372
553 -8 -24 f 0
395 -5 -16 f 9374
52 -6 -32 f 9375
714 -3 0 n 9376
714 -5 -1 n 9377
553 -8 -25 f 9378
724 -16 -19 f 0
396 -5 -15 f 9380
52 -6 -31 f 9381
714 -8 -1 n 9382
714 -3 -2 n 9383
714 1 -3 n 9384
553 -8 -24 f 0
397 -7 -15 n 9386
53 -7 -32 n 9387
714 -5 0 n 9388
558 -7 -25 n 0
398 -7 -16 n 9390
53 -7 -33 n 9391
714 -6 0 n 9392
558 -7 -26 n 0
399 -6 -15 n 9394
53 -7 -32 n 9395
714 -5 0 n 9396
558 -7 -25 n 9397
725 -7 -23 n 0
400 -6 -16 n 9399
53 -7 -33 n 9400
714 -4 -1 n 9401
558 -7 -26 n 0
393 -8 -16 n 9403
52 -8 -32 n 9404
714 -6 0 n 9405
553 -5 -25 n 0
394 -7 -16 n 9407
52 -8 -31 n 9408
714 -3 0 n 9409
714 -6 -1 n 9410
553 -5 -24 n 0
395 -8 -16 n 9412
52 -8 -32 n 9413
714 -6 0 n 9414
714 -4 -1 n 9415
553 -5 -25 n 9416
724 2 -19 n 0
396 -8 -15 n 9418
52 -8 -31 n 9419
714 -2 -1 n 9420
714 -5 -2 n 9421
714 -9 -3 n 9422
553 -5 -24 n 0
389 -7 -15 n 9424
51 -8 -31 n 9425
714 -6 0 n 9426
551 -4 -24 n 0
390 -7 -15 n 9428
51 -8 -30 n 9429
714 -9 0 n 9430
714 -2 0 n 9431
551 -4 -23 n 0
391 -7 -15 n 9433
51 -8 -31 n 9434
714 -6 0 n 9435
551 -4 -24 n 9436
723 7 -23 n 0
392 -7 -16 n 9438
51 -8 -30 n 9439
714 -9 0 n 9440
714 -1 0 n 9441
551 -4 -23 n 0
385 -6 -16 n 9443
50 -6 -32 n 9444
714 -8 0 n 9445
546 -6 -25 n 0
386 -6 -16 n 9447
50 -6 -31 n 9448
714 -8 0 n 9449
714 -3 -1 n 9450
546 -6 -24 n 0
387 -6 -16 n 9452
50 -6 -32 n 9453
714 -5 0 n 9454
546 -6 -25 n 9455
722 4 -24 n 0
388 -6 -16 n 9457
50 -6 -31 n 9458
714 -7 0 n 9459
714 -4 -1 n 9460
714 -2 -2 n 9461
546 -6 -24 n 0
381 -7 -17 n 9463
49 -7 -32 n 9464
714 -5 0 n 9465
545 -8 -26 n 0
382 -6 -18 n 9467
49 -7 -33 n 9468
714 -4 -1 n 9469
545 -8 -27 n 0
383 -6 -17 n 9471
49 -7 -32 n 9472
714 -5 0 n 9473
725 -12 -28 n 9474
545 -8 -26 n 0
384 -7 -17 n 9476
49 -7 -33 n 9477
714 -6 -1 n 9478
545 -8 -27 n 0
385 -8 -16 f 9480
50 -8 -32 f 9481
714 -4 0 n 9482
546 -8 -25 f 0
386 -8 -16 f 9484
50 -8 -31 f 9485
714 -9 -1 n 9486
714 -2 0 n 9487
546 -8 -24 f 0
387 -8 -16 f 9489
50 -8 -32 f 9490
714 -5 0 n 9491
546 -8 -25 f 9492
722 -18 -24 f 0
388 -8 -16 f 9494
50 -8 -31 f 9495
714 -3 0 n 9496
714 -6 -1 n 9497
714 -8 -2 n 9498
546 -8 -24 f 0
389 -7 -15 f 9500
51 -6 -31 f 9501
714 -4 0 n 9502
551 -10 -24 f 0
390 -7 -15 f 9504
51 -6 -30 f 9505
714 -9 0 n 9506
714 -1 0 n 9507
551 -10 -23 f 0
391 -7 -15 f 9509
51 -6 -31 f 9510
714 -4 0 n 9511
551 -10 -24 f 9512
723 -21 -23 f 0
392 -7 -16 f 9514
51 -6 -30 f 9515
714 -1 0 n 9516
714 -9 0 n 9517
551 -10 -23 f 0
714 -6 0 n 9519
183 -7 -12 n 9520
181 -8 -20 n 9521
55 -6 -22 n 0
714 -8 0 n 9523
714 -8 0 n 9524
714 -8 0 n 9525
714 -4 -1 n 9526
184 -8 -9 n 9527
182 -8 -13 n 9528
55 -6 -13 n 0
714 -5 0 n 9530
714 -7 1 n 9531
635 -8 -16 n 9532
630 -8 -26 n 9533
55 -6 -24 n 0
714 -5 -1 n 9535
714 -7 0 n 9536
635 -8 -18 n 9537
630 -8 -28 n 9538
55 -6 -26 n 0
714 -11 0 f 9540
634 -7 -17 f 9541
55 -10 -28 f 9542
629 -9 -28 f 0
714 -13 0 f 9544
634 -9 -17 f 9545
55 -12 -28 f 9546
629 -11 -28 f 0
714 -5 0 n 9548
714 -7 1 n 9549
636 -8 -16 n 9550
55 -6 -26 n 9551
631 -7 -26 n 0
714 -5 2 n 9553
714 -7 3 n 9554
636 -8 -14 n 9555
55 -6 -24 n 9556
631 -7 -24 n 0
714 -4 0 n 9558
634 -8 -17 n 9559
55 -4 -29 n 9560
629 -6 -28 n 0
714 -2 0 n 9562
634 -6 -17 n 9563
55 -2 -29 n 9564
629 -4 -28 n 0
714 -5 0 n 9566
714 -7 1 n 9567
635 -8 -16 n 9568
630 -8 -26 n 9569
55 -6 -24 n 9570
872 -10 -22 n 0
714 -5 0 n 9572
714 -7 1 n 9573
635 -8 -16 n 9574
630 -8 -26 n 9575
55 -6 -24 n 9576
873 -10 -27 n 0
714 -5 0 n 9578
714 -7 1 n 9579
635 -8 -16 n 9580
630 -8 -26 n 9581
55 -6 -24 n 9582
874 -9 -31 n 0
714 -5 0 n 9584
714 -7 1 n 9585
635 -8 -16 n 9586
630 -8 -26 n 9587
55 -6 -24 n 9588
875 -9 -32 n 0
876 -8 -37 n 0
877 -8 -37 n 0
878 -9 -35 n 0
714 -11 0 f 9593
634 -7 -17 f 9594
55 -10 -28 f 9595
629 -9 -28 f 9596
872 -10 -22 n 0
714 -11 0 f 9598
634 -7 -17 f 9599
55 -10 -28 f 9600
629 -9 -28 f 9601
873 -10 -27 n 0
714 -11 0 f 9603
634 -7 -17 f 9604
55 -10 -28 f 9605
629 -9 -28 f 9606
874 -9 -31 n 0
714 -11 0 f 9608
634 -7 -17 f 9609
55 -10 -28 f 9610
629 -9 -28 f 9611
875 -9 -32 n 0
876 -8 -37 n 0
877 -8 -37 n 0
878 -9 -35 n 0
714 -5 0 n 9616
714 -7 1 n 9617
636 -8 -16 n 9618
55 -6 -26 n 9619
631 -7 -26 n 9620
872 -10 -22 n 0
714 -5 0 n 9622
714 -7 1 n 9623
636 -8 -16 n 9624
55 -6 -26 n 9625
631 -7 -26 n 9626
873 -10 -27 n 0
714 -5 0 n 9628
714 -7 1 n 9629
636 -8 -16 n 9630
55 -6 -26 n 9631
631 -7 -26 n 9632
875 -9 -32 n 0
876 -8 -37 n 0
877 -8 -37 n 0
878 -9 -35 n 0
714 -4 0 n 9637
634 -8 -17 n 9638
55 -4 -29 n 9639
629 -6 -28 n 9640
872 -10 -22 n 0
714 -4 0 n 9642
634 -8 -17 n 9643
55 -4 -29 n 9644
629 -6 -28 n 9645
873 -10 -27 n 0
714 -4 0 n 9647
634 -8 -17 n 9648
55 -4 -29 n 9649
629 -6 -28 n 9650
874 -9 -31 n 0
714 -4 0 n 9652
634 -8 -17 n 9653
55 -4 -29 n 9654
629 -6 -28 n 9655
875 -9 -32 n 0
876 -8 -37 n 0
877 -8 -37 n 0
878 -9 -35 n 0
412 -6 0 n 9660
630 -6 -10 n 9661
53 -5 -14 n 0
412 -5 1 n 9663
630 -5 -9 n 9664
53 -4 -13 n 0
413 -7 0 n 9666
407 -6 -6 n 9667
53 -5 -10 n 0
414 -5 0 n 9669
403 -5 -3 n 9670
53 -4 -7 n 0
415 -6 -1 n 9672
416 -3 -4 n 0
582 -7 -5 n 0
714 -9 0 n 9675
714 -2 -1 n 9676
637 -8 -8 n 9677
632 -7 -12 n 9678
55 -4 -14 n 0
709 -2 -2 n 9680
638 -10 -7 n 9681
633 4 -5 n 9682
56 8 0 n 0
709 -3 -1 n 9684
638 -10 -7 n 9685
633 4 -5 n 9686
56 8 0 n 0
709 -3 0 n 9688
638 -10 -7 n 9689
633 4 -5 n 9690
56 8 0 n 0
709 -3 0 n 9692
638 -10 -7 n 9693
633 4 -5 n 9694
56 8 0 n 0
373 -5 -16 f 9696
353 -4 -26 f 9697
60 -6 -31 f 9698
714 -4 0 n 0
377 -6 -15 n 9700
61 -6 -31 n 9701
714 -5 0 n 9702
358 -7 -24 n 0
373 -8 -16 n 9704
353 -9 -26 n 9705
60 -7 -32 n 9706
714 -5 0 n 0
369 -5 -15 n 9708
349 -6 -25 n 9709
59 -6 -32 n 9710
714 -4 0 n 0
365 -6 -16 n 9712
345 -7 -26 n 9713
58 -6 -32 n 9714
714 -6 0 n 0
361 -6 -17 n 9716
341 -7 -25 n 9717
57 -7 -32 n 9718
714 -4 0 n 0
365 -7 -16 f 9720
345 -6 -26 f 9721
58 -7 -32 f 9722
714 -3 0 n 0
369 -7 -15 f 9724
349 -6 -25 f 9725
59 -6 -32 f 9726
714 -4 0 n 0
373 -5 -16 f 9728
353 -4 -26 f 9729
60 -6 -31 f 9730
714 -4 0 n 0
374 -5 -16 f 9732
354 -5 -25 f 9733
60 -6 -30 f 9734
714 -4 0 n 9735
714 -3 -1 n 0
375 -5 -17 f 9737
355 -4 -26 f 9738
60 -6 -31 f 9739
714 -3 -1 n 0
376 -5 -15 f 9741
356 -4 -24 f 9742
60 -6 -30 f 9743
714 -6 0 n 9744
714 0 -1 n 0
377 -6 -15 n 9746
357 -7 -25 n 9747
61 -6 -32 n 9748
714 -5 0 n 0
378 -6 -15 n 9750
358 -7 -24 n 9751
61 -6 -31 n 9752
714 -4 0 n 0
379 -5 -16 n 9754
359 -7 -25 n 9755
61 -6 -32 n 9756
714 -3 0 n 0
380 -5 -15 n 9758
360 -7 -24 n 9759
61 -6 -31 n 9760
714 -4 0 n 0
373 -8 -16 n 9762
353 -9 -26 n 9763
60 -7 -32 n 9764
714 -5 0 n 0
374 -8 -16 n 9766
354 -8 -25 n 9767
60 -7 -31 n 9768
714 -5 0 n 9769
714 -7 -1 n 0
375 -8 -16 n 9771
355 -9 -26 n 9772
60 -7 -32 n 9773
714 -6 0 n 0
376 -8 -15 n 9775
356 -9 -25 n 9776
60 -7 -31 n 9777
714 -3 0 n 9778
714 -9 -1 n 0
370 -6 -15 n 9780
350 -7 -24 n 9781
59 -6 -30 n 9782
714 -7 0 n 9783
714 0 0 n 0
371 -6 -15 n 9785
351 -7 -25 n 9786
59 -6 -31 n 9787
714 -5 0 n 0
372 -6 -16 n 9789
352 -7 -24 n 9790
59 -6 -30 n 9791
714 -7 0 n 9792
714 -1 0 n 0
371 -6 -15 n 9794
349 -7 -25 n 9795
59 -6 -31 n 9796
714 -5 0 n 0
365 -6 -16 n 9798
345 -7 -26 n 9799
58 -6 -32 n 9800
714 -6 0 n 0
366 -6 -16 n 9802
346 -7 -25 n 9803
58 -6 -31 n 9804
714 -8 0 n 9805
714 -2 -1 n 0
367 -6 -16 n 9807
347 -7 -26 n 9808
58 -6 -32 n 9809
714 -5 0 n 0
368 -6 -16 n 9811
348 -7 -25 n 9812
58 -6 -31 n 9813
714 -7 0 n 9814
714 -2 -1 n 0
361 -6 -17 n 9816
341 -7 -25 n 9817
57 -7 -32 n 9818
714 -4 0 n 0
362 -6 -17 n 9820
342 -7 -26 n 9821
57 -7 -33 n 9822
714 -3 0 n 0
363 -6 -17 n 9824
343 -7 -25 n 9825
57 -7 -32 n 9826
714 -4 0 n 0
364 -6 -16 n 9828
344 -7 -26 n 9829
57 -7 -33 n 9830
714 -5 0 n 0
365 -7 -16 f 9832
345 -6 -26 f 9833
58 -7 -32 f 9834
714 -3 0 n 0
366 -7 -16 f 9836
346 -6 -25 f 9837
58 -7 -31 f 9838
714 -1 0 n 9839
714 -6 -1 n 0
367 -7 -16 f 9841
347 -6 -26 f 9842
58 -7 -32 f 9843
714 -4 0 n 0
368 -7 -16 f 9845
348 -6 -25 f 9846
58 -7 -31 f 9847
714 -2 0 n 9848
714 -6 -1 n 0
369 -7 -15 f 9850
349 -6 -25 f 9851
59 -6 -32 f 9852
714 -4 0 n 0
370 -7 -15 f 9854
350 -6 -24 f 9855
59 -6 -31 f 9856
714 -2 0 n 9857
714 -8 0 n 0
371 -7 -15 f 9859
351 -6 -25 f 9860
59 -6 -32 f 9861
714 -4 0 n 0
372 -7 -16 f 9863
352 -6 -24 f 9864
59 -6 -31 f 9865
714 -2 0 n 9866
714 -9 0 n 0
373 -5 -16 f 9868
60 -6 -31 f 9869
714 -4 0 n 9870
519 -8 -24 f 0
377 -6 -15 n 9872
61 -6 -31 n 9873
714 -5 0 n 9874
524 -5 -24 n 0
373 -8 -16 n 9876
60 -7 -32 n 9877
714 -5 0 n 9878
519 -5 -25 n 0
369 -5 -15 n 9880
59 -6 -31 n 9881
714 -4 0 n 9882
517 -2 -24 n 0
365 -6 -16 n 9884
58 -6 -32 n 9885
714 -6 0 n 9886
512 -6 -26 n 0
361 -6 -17 n 9888
57 -7 -32 n 9889
714 -4 0 n 9890
510 -6 -26 n 0
365 -7 -16 f 9892
58 -7 -32 f 9893
714 -3 0 n 9894
512 -7 -26 f 0
369 -7 -15 f 9896
59 -6 -31 f 9897
714 -4 0 n 9898
517 -10 -24 f 0
373 -5 -16 f 9900
60 -6 -31 f 9901
714 -4 0 n 9902
519 -8 -24 f 0
374 -6 -16 f 9904
60 -6 -30 f 9905
714 -4 0 n 9906
714 -3 -1 n 9907
519 -8 -23 f 0
375 -5 -17 f 9909
60 -6 -31 f 9910
714 -3 -1 n 9911
519 -8 -24 f 0
376 -5 -15 f 9913
60 -6 -30 f 9914
714 -6 0 n 9915
714 0 -1 n 9916
519 -8 -23 f 0
377 -6 -15 n 9918
61 -5 -32 n 9919
714 -5 0 n 9920
524 -5 -25 n 0
378 -6 -15 n 9922
61 -5 -31 n 9923
714 -4 0 n 9924
524 -5 -24 n 0
379 -5 -16 n 9926
61 -5 -32 n 9927
714 -3 0 n 9928
524 -5 -25 n 0
380 -5 -15 n 9930
61 -5 -31 n 9931
714 -4 0 n 9932
524 -5 -24 n 0
373 -8 -16 n 9934
60 -7 -32 n 9935
714 -5 0 n 9936
519 -5 -25 n 0
374 -7 -16 n 9938
60 -7 -31 n 9939
714 -5 0 n 9940
714 -7 -1 n 9941
519 -5 -24 n 0
375 -8 -16 n 9943
60 -7 -32 n 9944
714 -6 0 n 9945
519 -5 -25 n 0
376 -8 -15 n 9947
60 -7 -31 n 9948
714 -3 0 n 9949
714 -9 -1 n 9950
519 -5 -24 n 0
370 -6 -15 n 9952
59 -6 -30 n 9953
714 -7 0 n 9954
714 0 0 n 9955
517 -3 -23 n 0
371 -6 -15 n 9957
59 -6 -31 n 9958
714 -5 0 n 9959
517 -3 -24 n 0
372 -6 -16 n 9961
59 -6 -30 n 9962
714 -7 0 n 9963
714 -1 0 n 9964
517 -3 -23 n 0
371 -6 -15 n 9966
59 -6 -31 n 9967
714 -5 0 n 9968
517 -3 -24 n 0
365 -6 -16 n 9970
58 -6 -32 n 9971
714 -6 0 n 9972
512 -5 -26 n 0
366 -6 -16 n 9974
58 -6 -31 n 9975
714 -8 0 n 9976
714 -2 -1 n 9977
512 -5 -25 n 0
367 -6 -16 n 9979
58 -6 -32 n 9980
714 -5 0 n 9981
512 -5 -26 n 0
368 -6 -16 n 9983
58 -6 -31 n 9984
714 -7 0 n 9985
714 -2 -1 n 9986
512 -5 -25 n 0
361 -6 -17 n 9988
57 -7 -32 n 9989
714 -4 0 n 9990
511 -7 -25 n 0
362 -6 -17 n 9992
57 -7 -33 n 9993
714 -3 0 n 9994
511 -7 -26 n 0
363 -6 -17 n 9996
57 -7 -32 n 9997
714 -4 0 n 9998
511 -7 -25 n 0
364 -6 -16 n 10000
57 -7 -33 n 10001
714 -5 0 n 10002
511 -7 -26 n 0
365 -7 -16 f 10004
58 -7 -32 f 10005
714 -3 0 n 10006
512 -7 -26 f 0
366 -7 -16 f 10008
58 -7 -31 f 10009
714 -1 0 n 10010
714 -6 -1 n 10011
512 -7 -25 f 0
367 -7 -16 f 10013
58 -7 -32 f 10014
714 -4 0 n 10015
512 -7 -26 f 0
368 -7 -16 f 10017
58 -7 -31 f 10018
714 -2 0 n 10019
714 -6 -1 n 10020
512 -7 -25 f 0
369 -7 -15 f 10022
59 -6 -31 f 10023
714 -4 0 n 10024
517 -10 -24 f 0
370 -7 -15 f 10026
59 -6 -30 f 10027
714 -2 0 n 10028
714 -8 0 n 10029
517 -10 -23 f 0
371 -7 -15 f 10031
59 -6 -31 f 10032
714 -4 0 n 10033
517 -10 -24 f 0
372 -7 -16 f 10035
59 -6 -30 f 10036
714 -2 0 n 10037
714 -9 0 n 10038
517 -10 -23 f 0
373 -5 -16 f 10040
60 -6 -31 f 10041
714 -4 0 n 10042
519 -8 -24 f 0
373 -5 -16 f 10044
60 -5 -31 f 10045
714 -4 0 n 10046
519 -7 -24 f 10047
724 -15 -18 f 0
377 -6 -15 n 10049
61 -6 -31 n 10050
714 -5 0 n 10051
524 -5 -24 n 0
377 -6 -15 n 10053
61 -6 -30 n 10054
714 -5 0 n 10055
524 -5 -23 n 10056
725 -5 -20 f 0
373 -8 -16 n 10058
60 -7 -32 n 10059
714 -5 0 n 10060
519 -5 -25 n 0
373 -8 -16 n 10062
60 -8 -32 n 10063
714 -5 0 n 10064
519 -6 -25 n 10065
728 3 -20 n 0
369 -5 -15 n 10067
59 -6 -31 n 10068
714 -4 0 n 10069
517 -2 -24 n 0
369 -5 -15 n 10071
59 -7 -31 n 10072
714 -4 0 n 10073
517 -3 -24 n 10074
723 8 -23 n 0
365 -6 -16 n 10076
58 -6 -32 n 10077
714 -6 0 n 10078
512 -6 -26 n 0
365 -6 -16 n 10080
58 -7 -32 n 10081
714 -6 0 n 10082
512 -7 -26 n 10083
722 3 -25 n 0
361 -6 -17 n 10085
57 -7 -32 n 10086
714 -4 0 n 10087
510 -6 -25 n 0
361 -6 -17 n 10089
714 -4 0 n 10090
725 -10 -29 n 10091
510 -6 -24 n 10092
57 -7 -31 n 0
365 -7 -16 f 10094
58 -7 -32 f 10095
714 -3 0 n 10096
512 -7 -26 f 0
365 -7 -16 f 10098
58 -6 -32 f 10099
714 -3 0 n 10100
512 -6 -26 f 10101
722 -16 -25 f 0
369 -7 -15 f 10103
59 -6 -31 f 10104
714 -4 0 n 10105
517 -10 -24 f 0
369 -7 -15 f 10107
59 -5 -31 f 10108
714 -4 0 n 10109
517 -9 -24 f 10110
723 -20 -23 f 0
373 -5 -16 f 10112
60 -6 -31 f 10113
714 -4 0 n 10114
519 -8 -24 f 0
374 -6 -16 f 10116
60 -6 -30 f 10117
714 -4 0 n 10118
714 -3 -1 n 10119
519 -8 -23 f 0
375 -5 -17 f 10121
60 -6 -31 f 10122
714 -3 -1 n 10123
519 -8 -24 f 10124
724 -15 -18 f 0
376 -5 -15 f 10126
60 -6 -30 f 10127
714 -6 0 n 10128
714 0 -1 n 10129
519 -8 -23 f 0
377 -6 -15 n 10131
61 -5 -32 n 10132
714 -5 0 n 10133
524 -5 -25 n 0
378 -6 -15 n 10135
61 -5 -31 n 10136
714 -4 0 n 10137
524 -5 -24 n 0
379 -5 -16 n 10139
61 -5 -32 n 10140
714 -3 0 n 10141
524 -5 -25 n 10142
725 -5 -20 n 0
380 -5 -15 n 10144
61 -5 -31 n 10145
714 -4 0 n 10146
524 -5 -24 n 0
373 -8 -16 n 10148
60 -7 -32 n 10149
714 -5 0 n 10150
519 -5 -25 n 0
374 -7 -16 n 10152
60 -7 -31 n 10153
714 -5 0 n 10154
714 -7 -1 n 10155
519 -5 -24 n 0
